frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
44,2.2018,histogram,pid,0,1,0,0.0236,155.9886,4.3731,307.604,-4.0114,-3.9616,-0.1759,STOP,-0.1003,-0.0708,-0.0048,0.0,0.0,39.2477,68.5604,14.5857,0.4287,1.0212,0.4272,1.4369,0.0507,3.905,0.1461,0.0
45,2.2167,histogram,pid,0,1,0,0.0194,155.833,4.0513,307.6147,-4.167,-4.0232,-0.1827,STOP,-0.1042,-0.0714,-0.0071,0.0,0.0,23.7962,15.4278,64.818,0.4309,1.0968,0.432,1.2291,0.0458,3.7297,0.1444,0.0
46,2.28,histogram,pid,0,1,0,0.0194,155.833,4.0513,307.6147,-4.167,-4.0663,-0.1812,STOP,-0.1042,-0.072,-0.005,0.0,0.0,39.7515,16.0163,62.4365,0.5006,1.0447,0.4184,1.2006,0.0475,3.7147,0.1377,38.987
47,2.2951,histogram,pid,0,1,0,0.0264,156.2062,4.7977,307.6147,-3.7938,-3.9846,-0.1703,STOP,-0.0948,-0.0743,-0.0012,0.0,0.0,46.4878,62.28,16.0565,0.4293,1.0734,0.3982,1.4679,0.0461,3.6688,0.1541,0.0
48,2.3102,histogram,pid,0,1,0,0.0306,156.158,4.7188,307.5971,-3.842,-3.9418,-0.1729,STOP,-0.0961,-0.0748,-0.0021,0.0,0.0,20.2867,14.9392,66.9381,0.4472,1.058,0.4089,1.2614,0.1321,3.7978,0.1754,0.0
49,2.3833,histogram,pid,0,1,0,0.0306,156.158,4.7188,307.5971,-3.842,-3.9119,-0.1729,STOP,-0.0961,-0.0754,-0.0015,0.0,0.0,39.2118,15.774,63.3954,1.2982,3.3649,0.4385,1.324,0.0531,3.8267,0.1659,46.762
50,2.4001,histogram,pid,0,1,0,0.025,155.9601,4.3479,307.5722,-4.0399,-3.9503,-0.1812,STOP,-0.101,-0.0781,-0.002,0.0,0.0,54.4856,73.1494,13.6707,0.4417,1.111,0.4322,1.4562,0.0735,4.5153,0.1685,0.0
51,2.4167,histogram,pid,0,1,0,0.025,156.052,4.4894,307.6147,-3.948,-3.9496,-0.1768,STOP,-0.0987,-0.0788,0.0007,0.0,0.0,30.8131,16.5687,60.3549,0.6227,1.582,0.4494,1.3114,0.0585,4.1504,0.1492,0.0
52,2.4881,histogram,pid,0,1,0,0.0319,156.0926,4.5881,307.5971,-3.9074,-3.9369,-0.1756,STOP,-0.0977,-0.0793,0.0014,0.0,0.0,23.351,16.2562,61.515,0.426,1.5163,0.4293,1.2317,0.0474,4.1524,0.1454,48.2988
53,2.5054,histogram,pid,0,1,0,0.0278,155.9865,4.3882,307.5847,-4.0135,-3.9599,-0.182,STOP,-0.1003,-0.0821,0.0004,0.0,0.0,25.7475,71.8857,13.911,0.4568,1.1127,0.4892,1.7388,0.0479,4.8727,0.1466,0.0
