frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
70,7.082,histogram,pid,1,1,0,0.2139,159.198,11.0997,307.2963,-0.802,-0.8249,-0.0208,STRAIGHT,-0.02,-0.0012,0.0004,71.2804,73.1567,47.2733,35.7199,27.9956,0.4356,1.034,0.3974,1.3627,0.051,4.0207,0.1404,0.0
71,7.0991,histogram,pid,1,1,0,0.2097,159.4107,11.1534,307.6679,-0.5893,-0.7542,-0.0105,STRAIGHT,-0.0147,-0.0012,0.0055,71.8855,72.8309,30.0343,15.2836,65.4298,0.4291,1.025,0.4749,2.2365,0.0436,4.8784,0.1512,0.0
72,7.1153,histogram,pid,1,1,0,0.2097,159.4107,11.1534,307.6679,-0.5893,-0.7048,-0.0122,STRAIGHT,-0.0147,-0.0013,0.0038,71.7838,72.8856,46.3065,18.004,55.5431,0.4436,1.0253,0.3952,1.2914,0.0526,4.1033,0.1457,0.0
73,7.1472,histogram,pid,1,1,0,0.2347,159.7704,11.424,308.1168,-0.2296,-0.5622,0.0045,STRAIGHT,-0.0057,-0.0014,0.0116,72.6415,72.2371,32.19,15.1189,66.1422,0.4526,1.09,0.6666,2.1446,0.0429,5.2844,0.1547,9.0099
74,7.1641,histogram,pid,1,1,0,0.2236,159.6271,11.2211,308.033,-0.3729,-0.5054,-0.0044,STRAIGHT,-0.0093,-0.0015,0.0064,72.2451,72.6372,32.3822,32.0951,31.1574,0.7992,1.5277,0.4726,1.2977,0.0521,4.5985,0.1478,0.0
75,7.1794,histogram,pid,1,1,0,0.2125,159.5299,11.2913,307.7684,-0.4701,-0.4948,-0.011,STRAIGHT,-0.0118,-0.0016,0.0023,71.8588,72.8453,19.6362,16.8257,59.4328,0.444,1.0183,0.3945,1.4238,0.0511,4.0592,0.1418,0.0
76,7.196,histogram,pid,1,1,0,0.2125,159.5299,11.2913,307.7684,-0.4701,-0.4874,-0.0117,STRAIGHT,-0.0118,-0.0016,0.0016,71.8136,72.8696,36.1787,15.5376,64.3601,0.8662,1.4609,0.6348,1.3716,0.0507,4.0567,0.1434,0.0
77,7.2256,histogram,pid,1,1,0,0.2347,159.8545,11.3887,308.3203,-0.1455,-0.3849,0.0034,STRAIGHT,-0.0036,-0.0016,0.0086,72.6057,72.3036,21.7454,16.2584,61.5067,0.4876,1.0122,0.393,1.3166,0.0557,4.1356,0.1492,9.9106
78,7.2412,histogram,pid,1,1,0,0.2944,160.6735,13.3548,307.9922,0.6735,-0.0673,0.0318,STRAIGHT,0.0168,-0.0015,0.0164,73.5014,70.6403,16.0978,29.6382,33.7402,0.52,1.2909,0.4185,1.1691,0.0525,4.2401,0.1666,0.0
79,7.2587,histogram,pid,1,1,0,0.2944,160.6735,13.3548,307.9922,0.6735,0.1549,0.027,STRAIGHT,0.0168,-0.0014,0.0115,73.3494,70.9225,33.5548,15.509,64.4788,0.4299,1.1836,0.8039,2.217,0.0416,4.9753,0.1515,0.0
80,7.2752,histogram,pid,1,1,0,0.2944,160.6735,13.3548,307.9922,0.6735,0.3105,0.0236,STRAIGHT,0.0168,-0.0012,0.008,73.2445,71.1174,50.147,18.2802,54.7039,0.447,1.1457,0.4059,1.6551,0.0506,4.1973,0.1809,0.0
81,7.3075,histogram,pid,1,1,0,0.4056,160.0943,12.4473,307.7413,0.0943,0.2456,-0.0065,STRAIGHT,0.0024,-0.0012,-0.0076,72.1188,72.7053,30.8593,16.3629,61.1138,0.6302,1.0314,0.4026,1.2485,0.0494,4.4784,0.1487,10.496
82,7.327,histogram,pid,1,1,0,0.4694,159.9445,12.4473,307.4416,-0.0555,0.1553,-0.0097,STRAIGHT,-0.0014,-0.0012,-0.0071,71.9313,72.8062,43.376,32.3879,30.8758,0.7932,1.8977,0.4727,1.3944,0.05,6.3349,0.1684,0.0
83,7.3446,histogram,pid,1,1,0,0.4694,159.9445,12.4473,307.4416,-0.0555,0.092,-0.0076,STRAIGHT,-0.0014,-0.0013,-0.005,72.0551,72.7396,61.0206,19.6509,50.8883,0.5141,1.0517,0.4693,1.2933,0.0718,5.4055,0.2134,0.0
84,7.3623,histogram,pid,1,1,0,0.3278,160.0284,12.3968,307.6599,0.0284,0.0729,-0.0023,STRAIGHT,0.0007,-0.0013,-0.0017,72.3665,72.5719,34.0333,18.1699,55.0362,0.4802,1.0569,0.4235,1.663,0.0632,4.6888,0.1832,0.0
85,7.3966,histogram,pid,1,1,0,0.2722,160.2305,12.158,308.3031,0.2305,0.1202,0.0079,STRAIGHT,0.0058,-0.0012,0.0033,72.7476,72.0403,30.6481,16.7379,59.7448,0.4888,1.096,0.5037,1.6544,0.0685,5.9933,0.1491,10.6721
86,7.4137,histogram,pid,1,1,0,0.2847,160.2206,12.0988,308.3425,0.2206,0.1503,0.0066,STRAIGHT,0.0055,-0.0011,0.0022,72.7073,72.115,30.7165,34.4526,29.0254,0.466,1.4532,0.4084,1.5705,0.0513,4.7505,0.1583,0.0
87,7.4306,histogram,pid,1,1,0,0.2847,160.2206,12.0988,308.3425,0.2206,0.1714,0.006,STRAIGHT,0.0055,-0.0011,0.0015,72.6875,72.1517,47.5742,16.6915,59.9109,0.4304,1.0138,0.3946,2.0138,0.0501,4.9822,0.1641,0.0
88,7.4486,histogram,pid,1,1,0,0.3194,160.2455,12.2863,308.2047,0.2455,0.1936,0.0067,STRAIGHT,0.0061,-0.0011,0.0016,72.7109,72.1084,31.0531,17.1087,58.4497,0.4354,2.0514,0.4839,1.5495,0.0523,5.2313,0.1459,0.0
89,7.4808,histogram,pid,1,1,0,0.3194,160.2455,12.2863,308.2047,0.2455,0.2092,0.0062,STRAIGHT,0.0061,-0.001,0.0011,72.6968,72.1345,47.3074,18.3504,54.4947,0.427,1.0104,0.3972,1.347,0.0539,4.4617,0.1713,9.4857
90,7.4981,histogram,pid,1,1,0,0.2319,160.1382,12.1224,308.154,0.1382,0.1879,0.002,STRAIGHT,0.0035,-0.001,-0.0005,72.5635,72.3821,18.7702,32.1399,31.114,0.4448,1.1251,0.4298,1.4442,0.0526,5.2473,0.1841,0.0
91,7.5163,histogram,pid,1,1,0,0.2319,160.1382,12.1224,308.154,0.1382,0.173,0.0022,STRAIGHT,0.0035,-0.001,-0.0003,72.5685,72.3728,36.9905,17.53,57.045,0.4733,1.142,0.4485,3.2313,0.0505,4.1654,0.1532,0.0
92,7.5329,histogram,pid,1,1,0,0.1625,160.2201,11.8122,308.628,0.2201,0.1871,0.0061,STRAIGHT,0.0055,-0.0009,0.0015,72.6926,72.1424,27.1916,17.4583,57.2795,0.4634,0.6699,0.4188,2.2132,0.0508,4.7427,0.188,0.0
93,7.5635,histogram,pid,1,1,0,0.1625,160.2201,11.8122,308.628,0.2201,0.197,0.0057,STRAIGHT,0.0055,-0.0009,0.0011,72.6792,72.1673,43.439,17.3436,57.6582,0.4349,1.0473,0.4277,1.393,0.0503,4.1737,0.1458,9.3385
94,7.5793,histogram,pid,1,1,0,0.1472,159.2028,11.6119,306.7938,-0.7972,-0.1012,-0.0329,STRAIGHT,-0.0199,-0.0011,-0.0119,70.5733,73.5375,40.7747,30.1734,33.1417,0.4699,1.0058,0.4122,1.4812,0.0527,4.0934,0.1434,0.0
