frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
50,2.3367,histogram,pid,0,1,0,0.1236,156.5736,5.7223,307.4249,-3.4264,-3.3195,-0.1496,STOP,-0.0857,-0.0636,-0.0003,0.0,0.0,21.7401,67.2398,14.8721,0.4453,0.6515,0.3867,0.8641,0.0512,3.8952,0.1773,0.0
51,2.3543,histogram,pid,0,1,0,0.1236,156.5736,5.7223,307.4249,-3.4264,-3.3515,-0.15,STOP,-0.0857,-0.0641,-0.0002,0.0,0.0,39.3401,15.1969,65.8029,0.4954,1.1713,0.4753,1.2881,0.0443,4.819,0.1775,0.0
52,2.4231,histogram,pid,0,1,0,0.1306,156.6295,5.8458,307.4131,-3.3705,-3.3572,-0.1479,STOP,-0.0843,-0.0647,0.0011,0.0,0.0,16.9933,17.0841,58.5341,0.4509,0.9504,0.4235,1.2265,0.0539,4.1307,0.1654,47.9746
53,2.4403,histogram,pid,0,1,0,0.1194,156.58,5.7469,307.4131,-3.42,-3.3761,-0.1519,STOP,-0.0855,-0.0669,0.0005,0.0,0.0,28.5558,68.7738,14.5404,0.473,1.1222,0.4392,1.4651,0.0627,5.2618,0.1505,0.0
54,2.4565,histogram,pid,0,1,0,0.1194,156.58,5.7469,307.4131,-3.42,-3.3893,-0.1526,STOP,-0.0855,-0.0674,0.0003,0.0,0.0,44.75,17.699,56.5003,0.4409,1.0271,0.4167,1.4187,0.0826,3.9166,0.1526,0.0
55,2.5242,histogram,pid,0,1,0,0.1194,156.6139,5.7801,307.4477,-3.3861,-3.3883,-0.1515,STOP,-0.0847,-0.0679,0.0011,0.0,0.0,29.204,15.5206,64.4303,0.4295,1.0374,0.3977,1.306,0.0554,4.2305,0.1479,44.6827
56,2.5402,histogram,pid,0,1,0,0.1222,156.8455,6.3119,307.3792,-3.1545,-3.3182,-0.1468,STOP,-0.0789,-0.0699,0.002,0.0,0.0,30.3657,68.0308,14.6992,0.7068,1.4046,0.4202,1.254,0.0593,3.6437,0.1471,0.0
57,2.5555,histogram,pid,0,1,0,0.1264,156.8517,5.7374,307.966,-3.1483,-3.2672,-0.1476,STOP,-0.0787,-0.0704,0.0016,0.0,0.0,21.8239,15.5656,64.2443,0.4234,1.0136,0.3899,1.2113,0.0478,4.1058,0.1538,0.0
58,2.6275,histogram,pid,0,1,0,0.1264,156.8517,5.7374,307.966,-3.1483,-3.2315,-0.1485,STOP,-0.0787,-0.0709,0.0011,0.0,0.0,38.7429,16.1943,61.75,0.4378,1.0267,0.4181,1.4537,0.0621,4.3328,0.211,49.3488
59,2.6438,histogram,pid,0,1,0,0.1194,156.9411,5.9875,307.8947,-3.0589,-3.1797,-0.1482,STOP,-0.0765,-0.073,0.0012,0.0,0.0,30.013,72.108,13.8681,0.4382,1.0249,0.419,1.2691,0.0548,3.9785,0.1574,0.0
